Series Name,Country/Region,Year,Value
"Inflation, consumer prices (annual %)",Malaysia,2022,3.37869862549928
"Inflation, consumer prices (annual %)",Maldives,2022,2.33314337624567
"Inflation, consumer prices (annual %)",Mali,2022,9.62147608489072
"Inflation, consumer prices (annual %)",Malta,2022,6.15375621933037
"Inflation, consumer prices (annual %)",Marshall Islands,2022,
"Inflation, consumer prices (annual %)",Mauritania,2022,9.52526628622843
"Inflation, consumer prices (annual %)",Mauritius,2022,10.7737512242899
"Inflation, consumer prices (annual %)",Mexico,2022,7.8962761916855
"Inflation, consumer prices (annual %)",Micronesia,2022,5.40874375479067
"Inflation, consumer prices (annual %)",Moldova,2022,28.7372976766236
"Inflation, consumer prices (annual %)",Monaco,2022,
"Inflation, consumer prices (annual %)",Mongolia,2022,15.1479560897226
"Inflation, consumer prices (annual %)",Montenegro,2022,13.0403036347004
"Inflation, consumer prices (annual %)",Morocco,2022,6.65704202759067
"Inflation, consumer prices (annual %)",Mozambique,2022,10.2794018093421
"Inflation, consumer prices (annual %)",Myanmar,2022,
"Inflation, consumer prices (annual %)",Namibia,2022,6.08128114112413
"Inflation, consumer prices (annual %)",Nauru,2022,
"Inflation, consumer prices (annual %)",Nepal,2022,7.6507917679853
"Inflation, consumer prices (annual %)",Netherlands,2022,10.0012078753473
"Inflation, consumer prices (annual %)",New Caledonia,2022,
"Inflation, consumer prices (annual %)",New Zealand,2022,7.17222476016441
"Inflation, consumer prices (annual %)",Nicaragua,2022,10.4674244465991
"Inflation, consumer prices (annual %)",Niger,2022,4.22621791916392
"Inflation, consumer prices (annual %)",Nigeria,2022,18.8471877843274
"Inflation, consumer prices (annual %)",North Macedonia,2022,14.2047173195833
"Inflation, consumer prices (annual %)",Northern Mariana Islands,2022,
"Inflation, consumer prices (annual %)",Norway,2022,5.76412317852272
"Inflation, consumer prices (annual %)",Oman,2022,2.5061425061425
"Inflation, consumer prices (annual %)",Pakistan,2022,19.8738599646655
"Inflation, consumer prices (annual %)",Palau,2022,12.3526638378124
"Inflation, consumer prices (annual %)",Panama,2022,2.85965128834711
"Inflation, consumer prices (annual %)",Papua New Guinea,2022,5.25323922215241
"Inflation, consumer prices (annual %)",Paraguay,2022,9.76556667164402
"Inflation, consumer prices (annual %)",Peru,2022,8.33370630096231
"Inflation, consumer prices (annual %)",Philippines,2022,5.82115811213955
"Inflation, consumer prices (annual %)",Poland,2022,14.4294507575758
"Inflation, consumer prices (annual %)",Portugal,2022,7.83269124233323
"Inflation, consumer prices (annual %)",Puerto Rico,2022,
"Inflation, consumer prices (annual %)",Qatar,2022,4.99527553740761
"Inflation, consumer prices (annual %)",Romania,2022,13.7954887432521
"Inflation, consumer prices (annual %)",Russia,2022,
"Inflation, consumer prices (annual %)",Rwanda,2022,17.6892095588153
"Inflation, consumer prices (annual %)",Samoa,2022,10.9618822286844
"Inflation, consumer prices (annual %)",San Marino,2022,5.32545321311365
"Inflation, consumer prices (annual %)",Sao Tome and Principe,2022,18.0056351122841
"Inflation, consumer prices (annual %)",Saudi Arabia,2022,2.4740737192537
"Inflation, consumer prices (annual %)",Senegal,2022,9.69681899081073
"Inflation, consumer prices (annual %)",Serbia,2022,11.9815117344703
"Inflation, consumer prices (annual %)",Seychelles,2022,2.6260363285129
"Inflation, consumer prices (annual %)",Sierra Leone,2022,27.2082883814653
"Inflation, consumer prices (annual %)",Singapore,2022,6.12106004039418
"Inflation, consumer prices (annual %)",Sint Maarten (Dutch part),2022,
"Inflation, consumer prices (annual %)",Slovakia,2022,12.7741463637611
"Inflation, consumer prices (annual %)",Slovenia,2022,8.83369886749452
"Inflation, consumer prices (annual %)",Solomon Islands,2022,5.51812928576938
"Inflation, consumer prices (annual %)",Somalia,2022,
"Inflation, consumer prices (annual %)",South Africa,2022,7.03987272546482
"Inflation, consumer prices (annual %)",South Sudan,2022,-6.68732094212672
"Inflation, consumer prices (annual %)",Spain,2022,8.39057634118627
"Inflation, consumer prices (annual %)",Sri Lanka,2022,49.7211021114327
"Inflation, consumer prices (annual %)",St. Kitts and Nevis,2022,2.66817533111249
"Inflation, consumer prices (annual %)",St. Lucia,2022,6.37814695133351
"Inflation, consumer prices (annual %)",St. Martin (French part),2022,
"Inflation, consumer prices (annual %)",St. Vincent and the Grenadines,2022,5.66009779226552
"Inflation, consumer prices (annual %)",Sudan,2022,138.80846024176
"Inflation, consumer prices (annual %)",Suriname,2022,52.446027276241
"Inflation, consumer prices (annual %)",Sweden,2022,8.36929098869189
"Inflation, consumer prices (annual %)",Switzerland,2022,2.83502798644463
"Inflation, consumer prices (annual %)",Syria,2022,
"Inflation, consumer prices (annual %)",Tajikistan,2022,
"Inflation, consumer prices (annual %)",Tanzania,2022,4.35027204269101
"Inflation, consumer prices (annual %)",Thailand,2022,6.07741228434321
"Inflation, consumer prices (annual %)",Timor-Leste,2022,7.00530945399787
"Inflation, consumer prices (annual %)",Togo,2022,7.96757361617945
"Inflation, consumer prices (annual %)",Tonga,2022,10.9713652903022
"Inflation, consumer prices (annual %)",Trinidad and Tobago,2022,5.82838638517959
"Inflation, consumer prices (annual %)",Tunisia,2022,8.30646124447623
"Inflation, consumer prices (annual %)",Turkey,2022,72.3088359891207
"Inflation, consumer prices (annual %)",Turkmenistan,2022,
"Inflation, consumer prices (annual %)",Turks and Caicos Islands,2022,
"Inflation, consumer prices (annual %)",Tuvalu,2022,
"Inflation, consumer prices (annual %)",Uganda,2022,7.1957888597581
"Inflation, consumer prices (annual %)",Ukraine,2022,20.1836366617478
"Inflation, consumer prices (annual %)",United Arab Emirates,2022,5.29122604376849
"Inflation, consumer prices (annual %)",United Kingdom,2022,7.92204883147902
"Inflation, consumer prices (annual %)",United States,2022,8.00279982052121
"Inflation, consumer prices (annual %)",Uruguay,2022,9.10437983075437
"Inflation, consumer prices (annual %)",Uzbekistan,2022,11.4466436998836
"Inflation, consumer prices (annual %)",Vanuatu,2022,6.67930581887121
"Inflation, consumer prices (annual %)",Venezuela,2022,
"Inflation, consumer prices (annual %)",Vietnam,2022,3.15650749963129
"Inflation, consumer prices (annual %)",Virgin Islands (U.S.),2022,
"Inflation, consumer prices (annual %)",West Bank and Gaza,2022,3.74122391852077
"Inflation, consumer prices (annual %)","Yemen, Rep.",2022,
"Inflation, consumer prices (annual %)",Zambia,2022,10.9932039209136
"Inflation, consumer prices (annual %)",Zimbabwe,2022,104.705170628667
"Unemployment, total (% of total labor force) (national estimate)",Afghanistan,2022,
"Unemployment, total (% of total labor force) (national estimate)",Albania,2022,10.785
"Unemployment, total (% of total labor force) (national estimate)",Algeria,2022,
"Unemployment, total (% of total labor force) (national estimate)",American Samoa,2022,
"Unemployment, total (% of total labor force) (national estimate)",Andorra,2022,
"Unemployment, total (% of total labor force) (national estimate)",Angola,2022,14.124
"Unemployment, total (% of total labor force) (national estimate)",Antigua and Barbuda,2022,
"Unemployment, total (% of total labor force) (national estimate)",Argentina,2022,6.805
"Unemployment, total (% of total labor force) (national estimate)",Armenia,2022,
"Unemployment, total (% of total labor force) (national estimate)",Aruba,2022,
"Unemployment, total (% of total labor force) (national estimate)",Australia,2022,3.728
"Unemployment, total (% of total labor force) (national estimate)",Austria,2022,4.992
"Unemployment, total (% of total labor force) (national estimate)",Azerbaijan,2022,5.65
"Unemployment, total (% of total labor force) (national estimate)",Bahamas,2022,
"Unemployment, total (% of total labor force) (national estimate)",Bahrain,2022,
"Unemployment, total (% of total labor force) (national estimate)",Bangladesh,2022,4.593
"Unemployment, total (% of total labor force) (national estimate)",Barbados,2022,
"Unemployment, total (% of total labor force) (national estimate)",Belarus,2022,3.574
"Unemployment, total (% of total labor force) (national estimate)",Belgium,2022,5.57
"Unemployment, total (% of total labor force) (national estimate)",Belize,2022,
"Unemployment, total (% of total labor force) (national estimate)",Benin,2022,1.685
"Unemployment, total (% of total labor force) (national estimate)",Bermuda,2022,
"Unemployment, total (% of total labor force) (national estimate)",Bhutan,2022,5.947
"Unemployment, total (% of total labor force) (national estimate)",Bolivia,2022,3.552
"Unemployment, total (% of total labor force) (national estimate)",Bosnia and Herzegovina,2022,12.657
"Unemployment, total (% of total labor force) (national estimate)",Botswana,2022,23.615
"Unemployment, total (% of total labor force) (national estimate)",Brazil,2022,9.231
"Unemployment, total (% of total labor force) (national estimate)",British Virgin Islands,2022,
"Unemployment, total (% of total labor force) (national estimate)",Brunei,2022,5.191
"Unemployment, total (% of total labor force) (national estimate)",Bulgaria,2022,4.268
"Unemployment, total (% of total labor force) (national estimate)",Burkina Faso,2022,1.927
"Unemployment, total (% of total labor force) (national estimate)",Burundi,2022,
"Unemployment, total (% of total labor force) (national estimate)",Cabo Verde,2022,
"Unemployment, total (% of total labor force) (national estimate)",Cambodia,2022,
"Unemployment, total (% of total labor force) (national estimate)",Cameroon,2022,
"Unemployment, total (% of total labor force) (national estimate)",Canada,2022,5.28
"Unemployment, total (% of total labor force) (national estimate)",Cayman Islands,2022,
"Unemployment, total (% of total labor force) (national estimate)",Central African Republic,2022,
"Unemployment, total (% of total labor force) (national estimate)",Chad,2022,
"Unemployment, total (% of total labor force) (national estimate)",Channel Islands,2022,
"Unemployment, total (% of total labor force) (national estimate)",Chile,2022,8.249
"Unemployment, total (% of total labor force) (national estimate)",China,2022,
"Unemployment, total (% of total labor force) (national estimate)",Colombia,2022,10.547
"Unemployment, total (% of total labor force) (national estimate)",Comoros,2022,
"Unemployment, total (% of total labor force) (national estimate)",Congo (Kinshasa),2022,
"Unemployment, total (% of total labor force) (national estimate)",Congo (Brazzaville),2022,
"Unemployment, total (% of total labor force) (national estimate)",Costa Rica,2022,11.325
"Unemployment, total (% of total labor force) (national estimate)",Cote d'Ivoire,2022,2.31
"Unemployment, total (% of total labor force) (national estimate)",Croatia,2022,6.96
"Unemployment, total (% of total labor force) (national estimate)",Cuba,2022,
"Unemployment, total (% of total labor force) (national estimate)",Curacao,2022,
"Unemployment, total (% of total labor force) (national estimate)",Cyprus,2022,6.807
"Unemployment, total (% of total labor force) (national estimate)",Czechia,2022,2.224
"Unemployment, total (% of total labor force) (national estimate)",Denmark,2022,4.434
"Unemployment, total (% of total labor force) (national estimate)",Djibouti,2022,
"Unemployment, total (% of total labor force) (national estimate)",Dominica,2022,
"Unemployment, total (% of total labor force) (national estimate)",Dominican Republic,2022,5.504
"Unemployment, total (% of total labor force) (national estimate)",Ecuador,2022,3.713
"Unemployment, total (% of total labor force) (national estimate)",Egypt,2022,7.344
"Unemployment, total (% of total labor force) (national estimate)",El Salvador,2022,2.999
"Unemployment, total (% of total labor force) (national estimate)",Equatorial Guinea,2022,
"Unemployment, total (% of total labor force) (national estimate)",Eritrea,2022,
"Unemployment, total (% of total labor force) (national estimate)",Estonia,2022,5.571
"Unemployment, total (% of total labor force) (national estimate)",Eswatini,2022,
"Unemployment, total (% of total labor force) (national estimate)",Ethiopia,2022,
"Unemployment, total (% of total labor force) (national estimate)",Faroe Islands,2022,
"Unemployment, total (% of total labor force) (national estimate)",Fiji,2022,
"Unemployment, total (% of total labor force) (national estimate)",Finland,2022,6.719
"Unemployment, total (% of total labor force) (national estimate)",France,2022,7.303
"Unemployment, total (% of total labor force) (national estimate)",French Polynesia,2022,
"Unemployment, total (% of total labor force) (national estimate)",Gabon,2022,
"Unemployment, total (% of total labor force) (national estimate)",Gambia,2022,
"Unemployment, total (% of total labor force) (national estimate)",Georgia,2022,
"Unemployment, total (% of total labor force) (national estimate)",Germany,2022,3.12
"Unemployment, total (% of total labor force) (national estimate)",Ghana,2022,2.87
"Unemployment, total (% of total labor force) (national estimate)",Gibraltar,2022,
"Unemployment, total (% of total labor force) (national estimate)",Greece,2022,12.426
"Unemployment, total (% of total labor force) (national estimate)",Greenland,2022,
"Unemployment, total (% of total labor force) (national estimate)",Grenada,2022,
"Unemployment, total (% of total labor force) (national estimate)",Guam,2022,
"Unemployment, total (% of total labor force) (national estimate)",Guatemala,2022,3.051
"Unemployment, total (% of total labor force) (national estimate)",Guinea,2022,
"Unemployment, total (% of total labor force) (national estimate)",Guinea-Bissau,2022,2.666
"Unemployment, total (% of total labor force) (national estimate)",Guyana,2022,
"Unemployment, total (% of total labor force) (national estimate)",Haiti,2022,
"Unemployment, total (% of total labor force) (national estimate)",Honduras,2022,8.774
"Unemployment, total (% of total labor force) (national estimate)","Hong Kong SAR, China",2022,4.318
"Unemployment, total (% of total labor force) (national estimate)",Hungary,2022,3.609
"Unemployment, total (% of total labor force) (national estimate)",Iceland,2022,3.789
"Unemployment, total (% of total labor force) (national estimate)",India,2022,4.822
"Unemployment, total (% of total labor force) (national estimate)",Indonesia,2022,3.462
"Unemployment, total (% of total labor force) (national estimate)",Iran,2022,9.085
"Unemployment, total (% of total labor force) (national estimate)",Iraq,2022,
"Unemployment, total (% of total labor force) (national estimate)",Ireland,2022,4.501
"Unemployment, total (% of total labor force) (national estimate)",Isle of Man,2022,
"Unemployment, total (% of total labor force) (national estimate)",Israel,2022,3.695
"Unemployment, total (% of total labor force) (national estimate)",Italy,2022,8.069
"Unemployment, total (% of total labor force) (national estimate)",Jamaica,2022,4.083
"Unemployment, total (% of total labor force) (national estimate)",Japan,2022,2.615
"Unemployment, total (% of total labor force) (national estimate)",Jordan,2022,18.2
"Unemployment, total (% of total labor force) (national estimate)",Kazakhstan,2022,4.86
"Unemployment, total (% of total labor force) (national estimate)",Kenya,2022,
"Unemployment, total (% of total labor force) (national estimate)",Kiribati,2022,
"Unemployment, total (% of total labor force) (national estimate)","Korea, Dem. People's Rep.",2022,
"Unemployment, total (% of total labor force) (national estimate)",South Korea,2022,2.857
"Unemployment, total (% of total labor force) (national estimate)",Kosovo,2022,12.093
"Unemployment, total (% of total labor force) (national estimate)",Kuwait,2022,
"Unemployment, total (% of total labor force) (national estimate)",Kyrgyz Republic,2022,4.767
