Country/Region,Date,Deaths
New Zealand,2022-01-24,0
United Kingdom,2022-01-24,514
Australia,2022-01-25,3299
Canada,2022-01-25,32962
China,2022-01-25,4849
Denmark,2022-01-25,21
France,2022-01-25,3658
Netherlands,2022-01-25,520
New Zealand,2022-01-25,0
United Kingdom,2022-01-25,516
Australia,2022-01-26,3390
Canada,2022-01-26,33068
China,2022-01-26,4849
Denmark,2022-01-26,21
France,2022-01-26,3707
Netherlands,2022-01-26,521
New Zealand,2022-01-26,0
United Kingdom,2022-01-26,516
Australia,2022-01-27,3477
Canada,2022-01-27,33368
China,2022-01-27,4849
Denmark,2022-01-27,23
France,2022-01-27,3713
Netherlands,2022-01-27,524
New Zealand,2022-01-27,0
United Kingdom,2022-01-27,521
Australia,2022-01-28,3632
Canada,2022-01-28,33523
China,2022-01-28,4849
Denmark,2022-01-28,23
France,2022-01-28,3714
Netherlands,2022-01-28,526
New Zealand,2022-01-28,0
United Kingdom,2022-01-28,523
Australia,2022-01-29,3718
Canada,2022-01-29,33647
China,2022-01-29,4849
Denmark,2022-01-29,23
France,2022-01-29,3714
Netherlands,2022-01-29,527
New Zealand,2022-01-29,0
United Kingdom,2022-01-29,523
Australia,2022-01-30,3760
Canada,2022-01-30,33722
China,2022-01-30,4849
Denmark,2022-01-30,23
France,2022-01-30,3714
Netherlands,2022-01-30,528
New Zealand,2022-01-30,0
United Kingdom,2022-01-30,524
Australia,2022-01-31,3835
Canada,2022-01-31,33870
China,2022-01-31,4849
Denmark,2022-01-31,23
France,2022-01-31,3727
Netherlands,2022-01-31,532
New Zealand,2022-01-31,0
United Kingdom,2022-01-31,526
Australia,2022-02-01,3905
Canada,2022-02-01,34032
China,2022-02-01,4849
Denmark,2022-02-01,25
France,2022-02-01,3740
Netherlands,2022-02-01,534
New Zealand,2022-02-01,0
United Kingdom,2022-02-01,526
Australia,2022-02-02,3987
Canada,2022-02-02,34207
China,2022-02-02,4849
Denmark,2022-02-02,25
France,2022-02-02,3779
Netherlands,2022-02-02,537
New Zealand,2022-02-02,0
United Kingdom,2022-02-02,527
Australia,2022-02-03,4073
Canada,2022-02-03,34378
China,2022-02-03,4849
Denmark,2022-02-03,25
France,2022-02-03,3789
Netherlands,2022-02-03,544
New Zealand,2022-02-03,0
United Kingdom,2022-02-03,534
Australia,2022-02-04,4154
Canada,2022-02-04,34537
China,2022-02-04,4849
Denmark,2022-02-04,26
France,2022-02-04,3791
Netherlands,2022-02-04,549
New Zealand,2022-02-04,0
United Kingdom,2022-02-04,536
Australia,2022-02-05,4200
Canada,2022-02-05,34636
China,2022-02-05,4849
Denmark,2022-02-05,26
France,2022-02-05,3791
Netherlands,2022-02-05,551
New Zealand,2022-02-05,0
United Kingdom,2022-02-05,538
Australia,2022-02-06,4248
Canada,2022-02-06,34720
China,2022-02-06,4849
Denmark,2022-02-06,26
France,2022-02-06,3791
Netherlands,2022-02-06,551
New Zealand,2022-02-06,0
United Kingdom,2022-02-06,538
Australia,2022-02-07,4302
Canada,2022-02-07,34845
China,2022-02-07,4849
Denmark,2022-02-07,26
France,2022-02-07,3793
Netherlands,2022-02-07,554
New Zealand,2022-02-07,0
United Kingdom,2022-02-07,540
Australia,2022-02-08,4373
Canada,2022-02-08,34969
China,2022-02-08,4849
Denmark,2022-02-08,27
France,2022-02-08,3793
Netherlands,2022-02-08,556
New Zealand,2022-02-08,0
United Kingdom,2022-02-08,541
Australia,2022-02-09,4422
Canada,2022-02-09,35114
China,2022-02-09,4851
Denmark,2022-02-09,27
France,2022-02-09,3830
Netherlands,2022-02-09,558
New Zealand,2022-02-09,0
United Kingdom,2022-02-09,548
Australia,2022-02-10,4479
Canada,2022-02-10,35231
China,2022-02-10,4852
Denmark,2022-02-10,29
France,2022-02-10,3843
Netherlands,2022-02-10,559
New Zealand,2022-02-10,0
United Kingdom,2022-02-10,555
Australia,2022-02-11,4543
Canada,2022-02-11,35372
China,2022-02-11,4852
Denmark,2022-02-11,29
France,2022-02-11,3862
Netherlands,2022-02-11,563
New Zealand,2022-02-11,0
United Kingdom,2022-02-11,558
Australia,2022-02-12,4593
Canada,2022-02-12,35481
China,2022-02-12,4855
Denmark,2022-02-12,29
France,2022-02-12,3862
Netherlands,2022-02-12,566
New Zealand,2022-02-12,0
United Kingdom,2022-02-12,558
Australia,2022-02-13,4604
Canada,2022-02-13,35512
China,2022-02-13,4855
Denmark,2022-02-13,30
France,2022-02-13,3862
Netherlands,2022-02-13,568
New Zealand,2022-02-13,0
United Kingdom,2022-02-13,558
Australia,2022-02-14,4664
Canada,2022-02-14,35614
China,2022-02-14,4857
Denmark,2022-02-14,31
France,2022-02-14,3864
Netherlands,2022-02-14,571
New Zealand,2022-02-14,0
United Kingdom,2022-02-14,559
Australia,2022-02-15,4726
Canada,2022-02-15,35716
China,2022-02-15,4860
Denmark,2022-02-15,33
France,2022-02-15,3864
Netherlands,2022-02-15,573
New Zealand,2022-02-15,0
United Kingdom,2022-02-15,561
Australia,2022-02-16,4797
Canada,2022-02-16,35829
China,2022-02-16,4863
Denmark,2022-02-16,34
France,2022-02-16,3924
Netherlands,2022-02-16,573
New Zealand,2022-02-16,0
United Kingdom,2022-02-16,561
Australia,2022-02-17,4833
Canada,2022-02-17,35918
China,2022-02-17,4874
Denmark,2022-02-17,34
France,2022-02-17,3924
Netherlands,2022-02-17,573
New Zealand,2022-02-17,0
United Kingdom,2022-02-17,564
Australia,2022-02-18,4878
Canada,2022-02-18,35997
China,2022-02-18,4895
Denmark,2022-02-18,36
France,2022-02-18,3925
Netherlands,2022-02-18,573
New Zealand,2022-02-18,0
United Kingdom,2022-02-18,567
Australia,2022-02-19,4912
Canada,2022-02-19,36013
China,2022-02-19,4912
Denmark,2022-02-19,36
France,2022-02-19,3925
Netherlands,2022-02-19,574
New Zealand,2022-02-19,0
United Kingdom,2022-02-19,567
Australia,2022-02-20,4929
Canada,2022-02-20,36042
China,2022-02-20,4924
Denmark,2022-02-20,36
France,2022-02-20,3925
Netherlands,2022-02-20,574
New Zealand,2022-02-20,0
United Kingdom,2022-02-20,567
Australia,2022-02-21,4966
Canada,2022-02-21,36062
China,2022-02-21,4936
Denmark,2022-02-21,36
France,2022-02-21,3948
Netherlands,2022-02-21,587
New Zealand,2022-02-21,0
United Kingdom,2022-02-21,569
Australia,2022-02-22,5025
Canada,2022-02-22,36159
China,2022-02-22,4972
Denmark,2022-02-22,37
France,2022-02-22,3985
Netherlands,2022-02-22,588
New Zealand,2022-02-22,0
United Kingdom,2022-02-22,569
Australia,2022-02-23,5062
Canada,2022-02-23,36255
China,2022-02-23,5021
Denmark,2022-02-23,41
France,2022-02-23,4009
Netherlands,2022-02-23,588
New Zealand,2022-02-23,0
United Kingdom,2022-02-23,570
Australia,2022-02-24,5095
Canada,2022-02-24,36332
China,2022-02-24,5061
Denmark,2022-02-24,41
France,2022-02-24,4012
Netherlands,2022-02-24,588
New Zealand,2022-02-24,0
United Kingdom,2022-02-24,571
Australia,2022-02-25,5131
Canada,2022-02-25,36473
China,2022-02-25,5133
Denmark,2022-02-25,42
France,2022-02-25,4012
Netherlands,2022-02-25,588
New Zealand,2022-02-25,0
United Kingdom,2022-02-25,573
Australia,2022-02-26,5157
Canada,2022-02-26,36507
China,2022-02-26,5213
Denmark,2022-02-26,42
France,2022-02-26,4012
Netherlands,2022-02-26,588
New Zealand,2022-02-26,0
United Kingdom,2022-02-26,573
Australia,2022-02-27,5171
Canada,2022-02-27,36536
China,2022-02-27,5295
Denmark,2022-02-27,44
France,2022-02-27,4012
Netherlands,2022-02-27,588
New Zealand,2022-02-27,0
United Kingdom,2022-02-27,573
Australia,2022-02-28,5210
Canada,2022-02-28,36594
China,2022-02-28,5380
Denmark,2022-02-28,46
France,2022-02-28,4022
Netherlands,2022-02-28,588
New Zealand,2022-02-28,0
United Kingdom,2022-02-28,573
Australia,2022-03-01,5269
Canada,2022-03-01,36630
China,2022-03-01,5626
Denmark,2022-03-01,47
France,2022-03-01,4074
Netherlands,2022-03-01,588
New Zealand,2022-03-01,0
United Kingdom,2022-03-01,573
Australia,2022-03-02,5316
Canada,2022-03-02,36726
China,2022-03-02,5804
Denmark,2022-03-02,47
France,2022-03-02,4075
Netherlands,2022-03-02,588
New Zealand,2022-03-02,0
United Kingdom,2022-03-02,574
Australia,2022-03-03,5354
Canada,2022-03-03,36798
China,2022-03-03,6002
Denmark,2022-03-03,46
France,2022-03-03,4077
Netherlands,2022-03-03,589
New Zealand,2022-03-03,0
United Kingdom,2022-03-03,574
Australia,2022-03-04,5402
Canada,2022-03-04,36909
China,2022-03-04,6190
Denmark,2022-03-04,48
France,2022-03-04,4079
Netherlands,2022-03-04,592
New Zealand,2022-03-04,0
United Kingdom,2022-03-04,574
Australia,2022-03-05,5416
Canada,2022-03-05,36953
China,2022-03-05,6410
Denmark,2022-03-05,48
France,2022-03-05,4079
Netherlands,2022-03-05,592
New Zealand,2022-03-05,0
United Kingdom,2022-03-05,574
Australia,2022-03-06,5425
Canada,2022-03-06,36983
China,2022-03-06,6643
Denmark,2022-03-06,48
France,2022-03-06,4079
Netherlands,2022-03-06,592
New Zealand,2022-03-06,0
United Kingdom,2022-03-06,574
Australia,2022-03-07,5464
Canada,2022-03-07,37040
China,2022-03-07,6923
Denmark,2022-03-07,48
France,2022-03-07,4082
Netherlands,2022-03-07,592
New Zealand,2022-03-07,0
United Kingdom,2022-03-07,575
Australia,2022-03-08,5495
Canada,2022-03-08,37095
China,2022-03-08,7214
Denmark,2022-03-08,48
France,2022-03-08,4103
Netherlands,2022-03-08,592
New Zealand,2022-03-08,0
United Kingdom,2022-03-08,577
Australia,2022-03-09,5520
Canada,2022-03-09,37158
China,2022-03-09,7505
Denmark,2022-03-09,48
France,2022-03-09,4103
Netherlands,2022-03-09,592
New Zealand,2022-03-09,0
United Kingdom,2022-03-09,577
Australia,2022-03-10,5550
Canada,2022-03-10,37211
China,2022-03-10,7786
Denmark,2022-03-10,48
France,2022-03-10,4106
Netherlands,2022-03-10,592
New Zealand,2022-03-10,0
United Kingdom,2022-03-10,579
Australia,2022-03-11,5571
Canada,2022-03-11,36853
China,2022-03-11,8080
Denmark,2022-03-11,48
France,2022-03-11,4107
Netherlands,2022-03-11,593
New Zealand,2022-03-11,0
United Kingdom,2022-03-11,579
Australia,2022-03-12,5587
Canada,2022-03-12,36887
China,2022-03-12,8365
Denmark,2022-03-12,48
France,2022-03-12,4107
Netherlands,2022-03-12,593
New Zealand,2022-03-12,0
United Kingdom,2022-03-12,579
Australia,2022-03-13,5590
Canada,2022-03-13,36901
China,2022-03-13,8629
Denmark,2022-03-13,48
France,2022-03-13,4107
Netherlands,2022-03-13,593
New Zealand,2022-03-13,0
United Kingdom,2022-03-13,579
Australia,2022-03-14,5615
Canada,2022-03-14,36945
China,2022-03-14,8915
Denmark,2022-03-14,48
France,2022-03-14,4111
Netherlands,2022-03-14,593
New Zealand,2022-03-14,0
United Kingdom,2022-03-14,581
Australia,2022-03-15,5638
Canada,2022-03-15,36991
China,2022-03-15,9204
Denmark,2022-03-15,48
France,2022-03-15,4125
Netherlands,2022-03-15,593
New Zealand,2022-03-15,0
United Kingdom,2022-03-15,585
Australia,2022-03-16,5662
Canada,2022-03-16,37029
China,2022-03-16,9483
Denmark,2022-03-16,48
France,2022-03-16,4125
Netherlands,2022-03-16,593
New Zealand,2022-03-16,0
United Kingdom,2022-03-16,585
Australia,2022-03-17,5691
Canada,2022-03-17,37074
China,2022-03-17,9772
Denmark,2022-03-17,48
France,2022-03-17,4127
Netherlands,2022-03-17,593
New Zealand,2022-03-17,0
United Kingdom,2022-03-17,586
Australia,2022-03-18,5722
Canada,2022-03-18,37134
China,2022-03-18,10037
Denmark,2022-03-18,48
France,2022-03-18,4130
Netherlands,2022-03-18,593
New Zealand,2022-03-18,0
United Kingdom,2022-03-18,588
Australia,2022-03-19,5725
Canada,2022-03-19,37157
China,2022-03-19,10288
Denmark,2022-03-19,48
France,2022-03-19,4130
Netherlands,2022-03-19,593
New Zealand,2022-03-19,0
United Kingdom,2022-03-19,588
Australia,2022-03-20,5736
Canada,2022-03-20,37168
China,2022-03-20,10534
Denmark,2022-03-20,48
France,2022-03-20,4130
Netherlands,2022-03-20,593
New Zealand,2022-03-20,0
United Kingdom,2022-03-20,588
Australia,2022-03-21,5763
Canada,2022-03-21,37208
China,2022-03-21,10757
Denmark,2022-03-21,48
France,2022-03-21,4136
Netherlands,2022-03-21,593
New Zealand,2022-03-21,0
United Kingdom,2022-03-21,587
Australia,2022-03-22,5786
Canada,2022-03-22,37241
China,2022-03-22,11002
Denmark,2022-03-22,49
France,2022-03-22,4137
Netherlands,2022-03-22,594
New Zealand,2022-03-22,0
United Kingdom,2022-03-22,587
Australia,2022-03-23,5817
Canada,2022-03-23,37282
China,2022-03-23,11207
Denmark,2022-03-23,49
France,2022-03-23,4150
Netherlands,2022-03-23,594
New Zealand,2022-03-23,0
United Kingdom,2022-03-23,589
Australia,2022-03-24,5850
Canada,2022-03-24,37354
China,2022-03-24,11408
Denmark,2022-03-24,49
France,2022-03-24,4153
Netherlands,2022-03-24,594
New Zealand,2022-03-24,0
United Kingdom,2022-03-24,592
Australia,2022-03-25,5875
Canada,2022-03-25,37403
China,2022-03-25,11600
Denmark,2022-03-25,49
France,2022-03-25,4154
Netherlands,2022-03-25,596
New Zealand,2022-03-25,0
United Kingdom,2022-03-25,592
Australia,2022-03-26,5893
Canada,2022-03-26,37431
China,2022-03-26,11739
Denmark,2022-03-26,49
France,2022-03-26,4154
Netherlands,2022-03-26,596
New Zealand,2022-03-26,0
United Kingdom,2022-03-26,592
Australia,2022-03-27,5897
Canada,2022-03-27,37440
China,2022-03-27,11890
Denmark,2022-03-27,49
France,2022-03-27,4154
Netherlands,2022-03-27,596
New Zealand,2022-03-27,0
United Kingdom,2022-03-27,592
Australia,2022-03-28,5926
Canada,2022-03-28,37460
China,2022-03-28,12058
Denmark,2022-03-28,49
France,2022-03-28,4160
Netherlands,2022-03-28,596
New Zealand,2022-03-28,0
United Kingdom,2022-03-28,593
Australia,2022-03-29,5959
Canada,2022-03-29,37495
China,2022-03-29,12209
Denmark,2022-03-29,49
France,2022-03-29,4167
Netherlands,2022-03-29,596
New Zealand,2022-03-29,0
United Kingdom,2022-03-29,595
Australia,2022-03-30,5993
Canada,2022-03-30,37555
China,2022-03-30,12344
Denmark,2022-03-30,49
France,2022-03-30,4168
Netherlands,2022-03-30,596
New Zealand,2022-03-30,0
United Kingdom,2022-03-30,595
Australia,2022-03-31,6008
Canada,2022-03-31,37597
China,2022-03-31,12463
Denmark,2022-03-31,49
France,2022-03-31,4168
Netherlands,2022-03-31,596
New Zealand,2022-03-31,0
United Kingdom,2022-03-31,598
Australia,2022-04-01,6365
Canada,2022-04-01,37666
China,2022-04-01,12583
Denmark,2022-04-01,49
France,2022-04-01,4169
Netherlands,2022-04-01,598
New Zealand,2022-04-01,0
United Kingdom,2022-04-01,598
Australia,2022-04-02,6383
Canada,2022-04-02,37699
China,2022-04-02,12699
Denmark,2022-04-02,49
France,2022-04-02,4169
Netherlands,2022-04-02,598
New Zealand,2022-04-02,0
United Kingdom,2022-04-02,598
Australia,2022-04-03,6392
Canada,2022-04-03,37716
China,2022-04-03,12810
Denmark,2022-04-03,49
France,2022-04-03,4169
Netherlands,2022-04-03,598
New Zealand,2022-04-03,0
United Kingdom,2022-04-03,598
Australia,2022-04-04,6425
Canada,2022-04-04,37729
China,2022-04-04,12900
Denmark,2022-04-04,49
France,2022-04-04,4179
Netherlands,2022-04-04,598
New Zealand,2022-04-04,0
United Kingdom,2022-04-04,598
Australia,2022-04-05,6462
Canada,2022-04-05,37772
China,2022-04-05,12987
Denmark,2022-04-05,49
France,2022-04-05,4192
Netherlands,2022-04-05,598
New Zealand,2022-04-05,0
United Kingdom,2022-04-05,603
Australia,2022-04-06,6495
Canada,2022-04-06,37847
China,2022-04-06,13098
Denmark,2022-04-06,49
France,2022-04-06,4194
Netherlands,2022-04-06,598
New Zealand,2022-04-06,0
United Kingdom,2022-04-06,603
Australia,2022-04-07,6526
Canada,2022-04-07,37904
China,2022-04-07,13195
Denmark,2022-04-07,49
France,2022-04-07,4194
Netherlands,2022-04-07,598
New Zealand,2022-04-07,0
United Kingdom,2022-04-07,608
Australia,2022-04-08,6550
Canada,2022-04-08,37914
China,2022-04-08,13281
Denmark,2022-04-08,49
France,2022-04-08,4194
Netherlands,2022-04-08,601
New Zealand,2022-04-08,0
United Kingdom,2022-04-08,608
Australia,2022-04-09,6562
Canada,2022-04-09,37997
China,2022-04-09,13343
Denmark,2022-04-09,49
France,2022-04-09,4194
Netherlands,2022-04-09,601
New Zealand,2022-04-09,0
United Kingdom,2022-04-09,608
Australia,2022-04-10,6569
Canada,2022-04-10,38012
China,2022-04-10,13408
Denmark,2022-04-10,49
France,2022-04-10,4194
Netherlands,2022-04-10,601
New Zealand,2022-04-10,0
United Kingdom,2022-04-10,608
Australia,2022-04-11,6609
Canada,2022-04-11,38015
China,2022-04-11,13465
Denmark,2022-04-11,49
France,2022-04-11,4196
Netherlands,2022-04-11,601
New Zealand,2022-04-11,0
United Kingdom,2022-04-11,608
Australia,2022-04-12,6648
Canada,2022-04-12,38019
China,2022-04-12,13524
Denmark,2022-04-12,49
France,2022-04-12,4196
Netherlands,2022-04-12,602
New Zealand,2022-04-12,0
United Kingdom,2022-04-12,609
Australia,2022-04-13,6693
Canada,2022-04-13,38159
China,2022-04-13,13586
Denmark,2022-04-13,49
France,2022-04-13,4207
Netherlands,2022-04-13,603
New Zealand,2022-04-13,0
United Kingdom,2022-04-13,616
Australia,2022-04-14,6727
Canada,2022-04-14,38289
China,2022-04-14,13640
Denmark,2022-04-14,49
France,2022-04-14,4207
Netherlands,2022-04-14,603
New Zealand,2022-04-14,0
United Kingdom,2022-04-14,618
Australia,2022-04-15,6755
Canada,2022-04-15,38329
China,2022-04-15,13707
Denmark,2022-04-15,49
France,2022-04-15,4207
Netherlands,2022-04-15,603
New Zealand,2022-04-15,0
United Kingdom,2022-04-15,618
Australia,2022-04-16,6779
Canada,2022-04-16,38368
China,2022-04-16,13748
Denmark,2022-04-16,49
France,2022-04-16,4207
Netherlands,2022-04-16,603
New Zealand,2022-04-16,0
United Kingdom,2022-04-16,618
Australia,2022-04-17,6787
Canada,2022-04-17,38390
China,2022-04-17,13777
Denmark,2022-04-17,49
France,2022-04-17,4207
Netherlands,2022-04-17,603
New Zealand,2022-04-17,0
United Kingdom,2022-04-17,618
Australia,2022-04-18,6804
Canada,2022-04-18,38403
China,2022-04-18,13807
Denmark,2022-04-18,49
France,2022-04-18,4207
Netherlands,2022-04-18,603
New Zealand,2022-04-18,0
United Kingdom,2022-04-18,618
Australia,2022-04-19,6845
Canada,2022-04-19,38428
China,2022-04-19,13831
Denmark,2022-04-19,49
France,2022-04-19,4208
Netherlands,2022-04-19,603
New Zealand,2022-04-19,0
United Kingdom,2022-04-19,620
Australia,2022-04-20,6891
Canada,2022-04-20,38533
China,2022-04-20,13841
Denmark,2022-04-20,49
France,2022-04-20,4208
Netherlands,2022-04-20,662
New Zealand,2022-04-20,0
United Kingdom,2022-04-20,626
Australia,2022-04-21,6939
Canada,2022-04-21,38654
China,2022-04-21,13875
Denmark,2022-04-21,49
France,2022-04-21,4208
Netherlands,2022-04-21,603
New Zealand,2022-04-21,0
United Kingdom,2022-04-21,627
Australia,2022-04-22,6978
Canada,2022-04-22,38749
China,2022-04-22,13901
Denmark,2022-04-22,49
France,2022-04-22,4219
Netherlands,2022-04-22,603
New Zealand,2022-04-22,0
United Kingdom,2022-04-22,632
Australia,2022-04-23,6983
Canada,2022-04-23,38807
China,2022-04-23,13922
Denmark,2022-04-23,49
France,2022-04-23,4219
Netherlands,2022-04-23,605
New Zealand,2022-04-23,0
United Kingdom,2022-04-23,633
Australia,2022-04-24,7006
Canada,2022-04-24,38833
China,2022-04-24,13974
Denmark,2022-04-24,49
France,2022-04-24,4219
Netherlands,2022-04-24,605
New Zealand,2022-04-24,0
United Kingdom,2022-04-24,633
Australia,2022-04-25,7052
Canada,2022-04-25,38848
China,2022-04-25,14043
Denmark,2022-04-25,49
France,2022-04-25,4220
Netherlands,2022-04-25,605
New Zealand,2022-04-25,1
United Kingdom,2022-04-25,633
Australia,2022-04-26,7112
Canada,2022-04-26,38894
China,2022-04-26,14102
Denmark,2022-04-26,49
France,2022-04-26,4220
Netherlands,2022-04-26,605
New Zealand,2022-04-26,1
United Kingdom,2022-04-26,634
Australia,2022-04-27,7164
Canada,2022-04-27,39008
China,2022-04-27,14158
Denmark,2022-04-27,49
France,2022-04-27,4227
Netherlands,2022-04-27,605
New Zealand,2022-04-27,1
United Kingdom,2022-04-27,634
Australia,2022-04-28,7187
Canada,2022-04-28,39145
China,2022-04-28,14210
Denmark,2022-04-28,49
France,2022-04-28,4227
Netherlands,2022-04-28,605
New Zealand,2022-04-28,1
United Kingdom,2022-04-28,634
Australia,2022-04-29,7236
Canada,2022-04-29,39229
China,2022-04-29,14273
Denmark,2022-04-29,49
France,2022-04-29,4228
Netherlands,2022-04-29,606
New Zealand,2022-04-29,1
United Kingdom,2022-04-29,640
Australia,2022-04-30,7250
Canada,2022-04-30,39265
China,2022-04-30,14330
Denmark,2022-04-30,49
France,2022-04-30,4228
Netherlands,2022-04-30,606
New Zealand,2022-04-30,1
United Kingdom,2022-04-30,640
Australia,2022-05-01,7244
Canada,2022-05-01,39288
China,2022-05-01,14405
Denmark,2022-05-01,49
France,2022-05-01,4228
Netherlands,2022-05-01,606
New Zealand,2022-05-01,1
United Kingdom,2022-05-01,640
Australia,2022-05-02,7310
Canada,2022-05-02,39293
China,2022-05-02,14430
Denmark,2022-05-02,49
France,2022-05-02,4228
Netherlands,2022-05-02,606
New Zealand,2022-05-02,1
United Kingdom,2022-05-02,640
Australia,2022-05-03,7355
Canada,2022-05-03,39337
China,2022-05-03,14453
Denmark,2022-05-03,49
France,2022-05-03,4237
Netherlands,2022-05-03,606
New Zealand,2022-05-03,1
United Kingdom,2022-05-03,640
Australia,2022-05-04,7423
Canada,2022-05-04,39483
China,2022-05-04,14469
Denmark,2022-05-04,49
France,2022-05-04,4237
Netherlands,2022-05-04,606
New Zealand,2022-05-04,1
United Kingdom,2022-05-04,642
Australia,2022-05-05,7453
Canada,2022-05-05,39642
China,2022-05-05,14486
Denmark,2022-05-05,49
France,2022-05-05,4237
Netherlands,2022-05-05,606
New Zealand,2022-05-05,1
United Kingdom,2022-05-05,642
Australia,2022-05-06,7495
